Country Name,Country Code,Series Name,Series Code,1998 [YR1998],2000 [YR2000],2002 [YR2002],2004 [YR2004],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018],2020 [YR2020],2021 [YR2021]
Switzerland,CHE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,139547259622.017,143554154429.18,150068218914.41,207102870124.648,466526588633.599,468616255226.628,456826637769.723,486600844681.54,468966616664.152,568557470032.783
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,275967393939.394,274302959053.103,240253216295.117,408876042651.701,880556375779.51,938952628604.067,869692960365.551,778471901665.148,719954821683.31,815271751724.423
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.40415025686937,6.93323970455904,6.44772204681594,9.79593638920282,4.78849271108008,4.9397151613658,3.32308420845746,2.97988523467896,1.79355139618684,10.9861809949254
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,4499.73750776878,4337.47800296354,3687.95609325031,6101.63211660696,11795.6334567571,12157.9904337823,10894.6033779275,9454.34844272271,8536.43331960632,9586.61245005597
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,84.6413434846315,54.9153705812683,44.9641209479849,8.59826168115267,8.89156996512164,8.85457271364318,7.77513415328334,16.3324638988929,12.2789574462574,19.5964926913323
Turkiye,TUR,"Population, total",SP.POP.TOTL,61329665,63240196,65145357,67010930,74651046,77229262,79827868,82340090,84339067,85042736
Turkiye,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,785350,785350,785350,785350,785350,785350,785350,785350,785350,..
Turkiye,TUR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,54446105868.8147,61644757197.6967,54963389065.8174,103041198807.436,250693758574.61,268172001782.043,219551179629.814,244451787134.454,233810710699.001,292006667158.424
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,57032056003.0687,54534716890.595,60315855891.7197,96595956015.4332,214511242594.655,236668096321.682,200755653918.744,242516402120.785,206374012981.455,288570559148.63
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1653391851606.49,1662127402027.54,1784076738609.11,2421814353716.59,2719158341005.79,3087165602962.86,2722851958486.23,2900791442554.06,2756900214107.32,3186859739185.02
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.15397337529933,3.6723691050331,2.12322277320661,2.35562976182804,1.46988752075868,2.99116481375781,2.26346353784494,1.65092549602133,-9.27041083453351,7.44127309273938
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,28269.322509823,28223.0675706515,30049.8963232066,40371.7108259838,42686.8000524926,47787.2412984884,41499.5557033073,43646.9519711493,41098.0786527828,47334.3553149875
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.82056163731558,1.18295624210404,1.52040245947458,1.39039756680426,2.57323479654528,1.45112016293279,1.00841736811403,2.29283990345939,0.98948670377243,2.51837109614205
United Kingdom,GBR,"Population, total",SP.POP.TOTL,58487141,58892514,59370479,59987905,63700215,64602298,65611593,66460344,67081000,67326569
United Kingdom,GBR,Surface area (sq. km),AG.SRF.TOTL.K2,243610,243610,243610,243610,243610,243610,243610,243610,243610,..
United Kingdom,GBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,411353097052.004,447141776365.562,480358213429.257,638557305016.477,847526343926.61,922260451377.139,813002944791.767,922678685360.227,773770932742.87,900168554104.287
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,398645246770.454,419695869269.178,433429256594.724,576964481874.771,814031200006.45,867797087183.393,768410096877.106,884926960159.758,781919655113.867,860134991473.265
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,9062818202000,10250947997000,10929112955000,12217193198000,16253972230000,17550680174000,18695110842000,20527156026000,20893743833000,22996100000000
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.48139443155316,4.07715947941618,1.69594292274957,3.85255260064351,2.28068760319185,2.28777593255359,1.66747207596187,2.91885689667409,-3.40458965156256,5.67110719074167
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,32853.6769523009,36329.9560727102,37997.7596573051,41724.6316287624,51784.4185738837,55123.8497869046,57866.7449341091,62805.2537579917,63027.6795267153,69287.5365879523
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.55227909874362,3.37685727149935,1.58603162650603,2.67723669309173,2.06933726526059,1.62222297740821,1.26158320570537,2.44258329692818,1.23358439630637,4.69785886363739
United States,USA,"Population, total",SP.POP.TOTL,275854000,282162411,287625193,292805298,313877662,318386329,323071755,326838199,331501080,331893745
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,9629090,9632030,9632030,9632030,9831510,9831510,9831510,9831510,9831510,..
United States,USA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1115690000000,1477184000000,1437724000000,1810504000000,2769317000000,2887445000000,2738359000000,3129697000000,2774597000000,..
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,952979000000,1096111000000,997979000000,1176363000000,2217700000000,2377408000000,2232110000000,2533511000000,2123410000000,..
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,..,..,4055179566.34981,5226778808.89209,19907317065.6666,20497126770.1335,18116562464.9088,18053228578.8878,20116137325.8206,..
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,1.41411798058979,12.752287088717,2.72454336394854,2.26031420130452,1.18922812838034,-2.35110067344623,..
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,179.426579211394,211.382074198939,638.845851607289,614.223342360392,512.012778129357,485.668418729808,516.747870807558,..
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,6.44121280934118,4.67399603536339,4.38389195513914,0.626149149168811,..,..
Afghanistan,AFG,"Population, total",SP.POP.TOTL,19737770,20779957,22600774,24726689,31161378,33370804,35383028,37171922,38928341,39835428
Afghanistan,AFG,Surface area (sq. km),AG.SRF.TOTL.K2,652860,652860,652860,652860,652860,652860,652860,652860,652860,..
Afghanistan,AFG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2545964540.88383,3480355258.04122,4348068242.19512,7184685781.51876,12319830437.3467,13228147516.1168,11861199830.8396,15156432309.8977,15131866270.5936,18260043499.8068
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.82942375839806,6.94621659244254,4.53652416035675,5.51466791097914,1.4172427999078,1.77444885260394,3.31498068384137,4.01935968514439,-3.48163037314293,8.54408325116881
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,813.789396580449,1126.68334010717,1425.12421860142,2373.58129170055,4247.63004748194,4578.63320812155,4124.05538986272,5287.66369446913,5332.16047456847,6494.38571288581
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.6428588670596,0.0500181363468233,7.77052583431551,2.28001916938099,2.03159268395298,1.62586504402607,-0.367317209784628,2.02805963071136,1.62088661717004,2.04147163139546
Albania,ALB,"Population, total",SP.POP.TOTL,3128530,3089027,3051010,3026939,2900401,2889104,2876101,2866376,2837849,2811666
Albania,ALB,Surface area (sq. km),AG.SRF.TOTL.K2,28750,28750,28750,28750,28750,28750,28750,28750,28750,..
Albania,ALB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,933614580.576872,1508343772.56819,2068787044.40985,3220867804.41529,5860877558.83022,6243003602.57869,5436220794.65131,6856192656.30267,5636282433.50207,8016544325.73416
Albania,ALB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,291949986.768987,700083398.144547,910729684.956035,1596261928.9261,3565049424.96224,3732057451.6496,3437126527.98196,4785177777.03696,3435536125.17257,5590528223.53168
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,48187747528.899,54790392746.1939,56760355865.0082,85332581188.6107,209058991952.125,213810024944.464,160034163871.455,174910878623.049,145009181490.62,167983141738.311
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.10000360904218,3.79999999969765,5.60000000000744,4.29999999976991,3.40000000029599,3.80000000016804,3.20000000006691,1.10000000013866,-5.0999999999227,3.84779349036314
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1596.00392574042,1765.02714611601,1781.82890798394,2610.18542243488,5592.22011465753,5493.05669453687,3946.45244712537,4142.01855842917,3306.85820838104,3765.03462494702
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.95016163793115,0.339163189071755,1.41830192345045,3.96180030257191,8.89145091062314,2.91692692067457,6.39769480268749,4.26999020467078,2.41513094083414,7.22606307415476
Algeria,DZA,"Population, total",SP.POP.TOTL,30192750,31042238,31855110,32692153,37383899,38923688,40551398,42228415,43851043,44616626
Algeria,DZA,Surface area (sq. km),AG.SRF.TOTL.K2,2381740,2381740,2381740,2381740,2381740,2381740,2381741,2381741,2381741,..
Algeria,DZA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,10849999758.2526,11390169785.1974,14547471885.0831,21886269334.4213,59611982820.8832,68262397150.6224,56097067791.3911,56328895704.5743,40371739939.7997,42376652111.1411
Algeria,DZA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,10880000226.4254,23050163566.7382,20152501383.6266,34178449804.7477,77123007377.2183,65185667481.6019,33403107185.3776,45233966128.5592,26103356450.076,42040567028.0251
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1211932397.81713,1429049198.45218,1755910031.99699,2894921777.99851,3188652765.36184,3271685596.66321,2896610479.73077,3218419896.9641,2891001149.3611,3329910723.76078
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.19479339289236,3.52836236122388,4.54636221364653,8.13567633837351,-4.97444371853503,2.50446552114518,3.70967806978986,1.58876549046354,-11.1839399355384,8.94941798050814
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,18895.110661321,21854.2468030614,25067.2400639132,37966.1872524395,38684.5665299216,41302.3821426181,37474.7458403618,41793.3188365378,37416.6977203275,43047.6862704034
Andorra,AND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Population, total",SP.POP.TOTL,64140,65390,70048,76250,82427,79213,77295,77008,77265,77354
Andorra,AND,Surface area (sq. km),AG.SRF.TOTL.K2,470,470,470,470,470,470,470,470,470,..
Andorra,AND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,6506229607.29432,9129594818.60749,15285594828.418,23552047248.4301,124998158417.861,137244418012.553,49840494025.5166,77792940077.1193,53619071176.139,72546985708.5707
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69114645093552,3.05462423430785,13.6656887608562,10.9500000059465,8.54000000289987,4.81999999862724,-2.5799999964437,-1.31631210213166,-5.50000000331273,0.700000004941785
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,423.593687810511,556.83618223535,872.494441791273,1255.56423822184,4978.43443525745,5094.11232930191,1728.02375418026,2524.94248263123,1631.43169087951,2137.90939339084
Angola,AGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,107.284821528298,324.996871601321,108.897436089429,43.5421067519686,10.2779049218839,7.28038730361125,30.6953129934938,19.6286077209765,..,..
Angola,AGO,"Population, total",SP.POP.TOTL,15359600,16395477,17519418,18758138,25107925,26941773,28842482,30809787,32866268,33933611
Angola,AGO,Surface area (sq. km),AG.SRF.TOTL.K2,1246700,1246700,1246700,1246700,1246700,1246700,1246700,1246700,1246700,..
Angola,AGO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,5738980003.82281,7370216539.32213,10645428494.1358,44824297993.5461,47538575101.4567,12582567954.071,19869657654.1852,10159563739.862,10918170056.5355
Angola,AGO,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,8187952996.90344,8725781181.80022,13749769575.3243,69924133109.6473,61341433064.2686,14017382489.0193,31767750477.1566,20327672441.0349,27475246115.5874
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,727859259.259259,826370370.37037,814381481.481481,919729629.62963,1199948148.14815,1249733333.33333,1436585185.18519,1605944444.44444,1370281481.48148,1471125925.92593
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.73112509163738,6.20343125361191,1.02744196976423,5.7670286118037,3.37286620031867,3.79572761294251,5.49645920357835,6.883640816875,-20.1923705722071,5.2708488395119
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,9940.85222769034,10872.2929515751,10401.0508759034,11446.9691417182,13272.7349447294,13501.5809223367,15198.7429664112,16679.5916624545,13992.7444804497,14900.7974022154
Antigua and Barbuda,ATG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,0.771779796900182,2.40765801293492,2.03007757853236,3.37688044338876,1.0894415743536,-0.489437796230513,1.20715793367003,0.625989707046698,2.06299638545331
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,73219,76007,78298,80347,90407,92562,94520,96282,97928,98728
Antigua and Barbuda,ATG,Surface area (sq. km),AG.SRF.TOTL.K2,440,440,440,440,440,440,440,440,440,..
Antigua and Barbuda,ATG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,607259259.259259,617851851.851852,588074074.074074,734222222.222222,870111111.111111,924222222.222222,923185185.185185,1132821925.92593,655278518.518518,..
Antigua and Barbuda,ATG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,813111111.111111,814814814.814815,746740740.740741,931925925.925926,948148148.148148,1027296296.2963,1043111111.11111,1036233333.33333,598873555.555555,..
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1893726437.26462,1911563668.85006,2376335048.39976,3576615240.41616,10619320048.5857,11609512939.7542,10546135160.031,12457941907.0333,12641209802.112,13861183873.5931
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.29999998770998,5.90000000312092,13.1999999979356,10.4999999988202,7.20000000096486,3.60000000058993,0.199999999825991,5.19999999965324,-7.3999999999095,5.70000000010526
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,609.17165368466,622.740922945281,783.241214960091,1191.92100563238,3681.84469060495,3986.23162376713,3591.82805221639,4220.54032079145,4266.01807420946,4670.008798001
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.6724863238516,-0.790883768934766,1.06004929341667,6.96126135875792,2.55802007757907,2.98130868933673,-1.40360755900906,2.52023382001631,1.21143577838465,7.18483629443373
Armenia,ARM,"Population, total",SP.POP.TOTL,3108691,3069597,3033976,3000715,2884239,2912403,2936147,2951741,2963234,2968128
Armenia,ARM,Surface area (sq. km),AG.SRF.TOTL.K2,29740,29740,29740,29740,29740,29740,29740,29740,29740,..
Armenia,ARM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1000634291.3776,957156466.972861,1096735501.87495,1605180991.65807,5139736511.98216,5481836161.68309,4464567912.38578,6612702098.74823,5022013709.77093,5957470274.13304
Armenia,ARM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,359865213.08226,423629630.453398,661384145.809715,1008274439.96626,2926876972.55105,3315721203.94365,3558717362.88217,4907543853.58308,3762488985.37429,4855736546.43984
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1665363128.49162,1873184357.5419,1962011173.18436,2254748603.35196,2615083798.88268,2791061452.51397,2983798882.68156,3202234636.87151,2496648044.69274,..
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.99198585247491,7.6165881939646,-0.957771005659552,7.28102586394262,-1.03537532355479,-0.0204792135982075,2.11671612265083,1.26721763085401,-22.3189479533247,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,19080.6957893174,20614.7993478518,20654.4885167631,22834.2846487073,25496.8439417217,26895.0571665314,28453.715564598,30253.7142345626,23384.2987907455,..
Aruba,ABW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.8694885361554,4.04402131190514,3.31524678585428,2.52912946932762,0.627471992893334,0.42144091888116,-0.931195987079616,3.62604141352956,..,..
Aruba,ABW,"Population, total",SP.POP.TOTL,87280,90866,94992,98744,102565,103776,104865,105846,106766,107195
Aruba,ABW,Surface area (sq. km),AG.SRF.TOTL.K2,180,180,180,180,180,180,180,180,180,..
Aruba,ABW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1392737430.1676,1324022346.36872,1346927374.30168,1527932960.89385,2184916201.11732,2361452513.96648,2101117318.43575,2389944134.07821,1815642458.10056,..
Aruba,ABW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1326256983.24022,1393854748.60335,1266480446.92737,1458100558.65922,1911731843.57542,2184357541.89944,2143016759.77654,2363128491.62011,1411731843.57542,..
